experiment_id,case,experiment_family,scenario,latency_seconds,latency_std_seconds,jitter_multiplier,budget_seconds,top_tier_latency_seconds,middle_tier_latency_seconds,bottom_tier_latency_seconds,delayed_links,simulation_config_file,run_config_file,num_runs,seed_start,seed_end,max_parallel,description
1089,3,Directional latency,Middle upward,0.01,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1089.pbtxt,batch_5_swarms_100_ucav_1089.pbtxt,50,100,149,17,Applies 0.01-second one-way latency to the middle upward communication path.
1090,3,Directional latency,Middle upward,0.02,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1090.pbtxt,batch_5_swarms_100_ucav_1090.pbtxt,50,100,149,17,Applies 0.02-second one-way latency to the middle upward communication path.
1091,3,Directional latency,Middle upward,0.04,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1091.pbtxt,batch_5_swarms_100_ucav_1091.pbtxt,50,100,149,17,Applies 0.04-second one-way latency to the middle upward communication path.
1092,3,Directional latency,Middle upward,0.06,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1092.pbtxt,batch_5_swarms_100_ucav_1092.pbtxt,50,100,149,17,Applies 0.06-second one-way latency to the middle upward communication path.
1093,3,Directional latency,Middle upward,0.08,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1093.pbtxt,batch_5_swarms_100_ucav_1093.pbtxt,50,100,149,17,Applies 0.08-second one-way latency to the middle upward communication path.
1094,3,Directional latency,Middle upward,0.1,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1094.pbtxt,batch_5_swarms_100_ucav_1094.pbtxt,50,100,149,17,Applies 0.1-second one-way latency to the middle upward communication path.
1095,3,Directional latency,Middle upward,0.2,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1095.pbtxt,batch_5_swarms_100_ucav_1095.pbtxt,50,100,149,17,Applies 0.2-second one-way latency to the middle upward communication path.
1096,3,Directional latency,Middle upward,0.4,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1096.pbtxt,batch_5_swarms_100_ucav_1096.pbtxt,50,100,149,17,Applies 0.4-second one-way latency to the middle upward communication path.
1097,3,Directional latency,Middle upward,0.6,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1097.pbtxt,batch_5_swarms_100_ucav_1097.pbtxt,50,100,149,17,Applies 0.6-second one-way latency to the middle upward communication path.
1098,3,Directional latency,Middle upward,0.8,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1098.pbtxt,batch_5_swarms_100_ucav_1098.pbtxt,50,100,149,17,Applies 0.8-second one-way latency to the middle upward communication path.
1099,3,Directional latency,Middle upward,1,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1099.pbtxt,batch_5_swarms_100_ucav_1099.pbtxt,50,100,149,17,Applies 1-second one-way latency to the middle upward communication path.
1100,3,Directional latency,Middle upward,2,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1100.pbtxt,batch_5_swarms_100_ucav_1100.pbtxt,50,100,149,17,Applies 2-second one-way latency to the middle upward communication path.
1101,3,Directional latency,Middle upward,4,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1101.pbtxt,batch_5_swarms_100_ucav_1101.pbtxt,50,100,149,17,Applies 4-second one-way latency to the middle upward communication path.
1102,3,Directional latency,Middle upward,6,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1102.pbtxt,batch_5_swarms_100_ucav_1102.pbtxt,50,100,149,17,Applies 6-second one-way latency to the middle upward communication path.
1103,3,Directional latency,Middle upward,8,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1103.pbtxt,batch_5_swarms_100_ucav_1103.pbtxt,50,100,149,17,Applies 8-second one-way latency to the middle upward communication path.
1104,3,Directional latency,Middle upward,10,0,,,,,,CARRIER_INTERCEPTOR->VESSEL,5_swarms_100_ucav_1104.pbtxt,batch_5_swarms_100_ucav_1104.pbtxt,50,100,149,17,Applies 10-second one-way latency to the middle upward communication path.
1105,3,Directional latency,Middle downward,0,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1105.pbtxt,batch_5_swarms_100_ucav_1105.pbtxt,50,100,149,17,Applies 0-second one-way latency to the middle downward communication path.
1106,3,Directional latency,Middle downward,0.002,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1106.pbtxt,batch_5_swarms_100_ucav_1106.pbtxt,50,100,149,17,Applies 0.002-second one-way latency to the middle downward communication path.
1107,3,Directional latency,Middle downward,0.004,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1107.pbtxt,batch_5_swarms_100_ucav_1107.pbtxt,50,100,149,17,Applies 0.004-second one-way latency to the middle downward communication path.
1108,3,Directional latency,Middle downward,0.006,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1108.pbtxt,batch_5_swarms_100_ucav_1108.pbtxt,50,100,149,17,Applies 0.006-second one-way latency to the middle downward communication path.
1109,3,Directional latency,Middle downward,0.008,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1109.pbtxt,batch_5_swarms_100_ucav_1109.pbtxt,50,100,149,17,Applies 0.008-second one-way latency to the middle downward communication path.
1110,3,Directional latency,Middle downward,0.01,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1110.pbtxt,batch_5_swarms_100_ucav_1110.pbtxt,50,100,149,17,Applies 0.01-second one-way latency to the middle downward communication path.
1111,3,Directional latency,Middle downward,0.02,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1111.pbtxt,batch_5_swarms_100_ucav_1111.pbtxt,50,100,149,17,Applies 0.02-second one-way latency to the middle downward communication path.
1112,3,Directional latency,Middle downward,0.04,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1112.pbtxt,batch_5_swarms_100_ucav_1112.pbtxt,50,100,149,17,Applies 0.04-second one-way latency to the middle downward communication path.
1113,3,Directional latency,Middle downward,0.06,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1113.pbtxt,batch_5_swarms_100_ucav_1113.pbtxt,50,100,149,17,Applies 0.06-second one-way latency to the middle downward communication path.
1114,3,Directional latency,Middle downward,0.08,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1114.pbtxt,batch_5_swarms_100_ucav_1114.pbtxt,50,100,149,17,Applies 0.08-second one-way latency to the middle downward communication path.
1115,3,Directional latency,Middle downward,0.1,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1115.pbtxt,batch_5_swarms_100_ucav_1115.pbtxt,50,100,149,17,Applies 0.1-second one-way latency to the middle downward communication path.
1116,3,Directional latency,Middle downward,0.2,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1116.pbtxt,batch_5_swarms_100_ucav_1116.pbtxt,50,100,149,17,Applies 0.2-second one-way latency to the middle downward communication path.
1117,3,Directional latency,Middle downward,0.4,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1117.pbtxt,batch_5_swarms_100_ucav_1117.pbtxt,50,100,149,17,Applies 0.4-second one-way latency to the middle downward communication path.
1118,3,Directional latency,Middle downward,0.6,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1118.pbtxt,batch_5_swarms_100_ucav_1118.pbtxt,50,100,149,17,Applies 0.6-second one-way latency to the middle downward communication path.
1119,3,Directional latency,Middle downward,0.8,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1119.pbtxt,batch_5_swarms_100_ucav_1119.pbtxt,50,100,149,17,Applies 0.8-second one-way latency to the middle downward communication path.
1120,3,Directional latency,Middle downward,1,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1120.pbtxt,batch_5_swarms_100_ucav_1120.pbtxt,50,100,149,17,Applies 1-second one-way latency to the middle downward communication path.
1121,3,Directional latency,Middle downward,2,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1121.pbtxt,batch_5_swarms_100_ucav_1121.pbtxt,50,100,149,17,Applies 2-second one-way latency to the middle downward communication path.
1122,3,Directional latency,Middle downward,4,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1122.pbtxt,batch_5_swarms_100_ucav_1122.pbtxt,50,100,149,17,Applies 4-second one-way latency to the middle downward communication path.
1123,3,Directional latency,Middle downward,6,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1123.pbtxt,batch_5_swarms_100_ucav_1123.pbtxt,50,100,149,17,Applies 6-second one-way latency to the middle downward communication path.
1124,3,Directional latency,Middle downward,8,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1124.pbtxt,batch_5_swarms_100_ucav_1124.pbtxt,50,100,149,17,Applies 8-second one-way latency to the middle downward communication path.
1125,3,Directional latency,Middle downward,10,0,,,,,,VESSEL->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1125.pbtxt,batch_5_swarms_100_ucav_1125.pbtxt,50,100,149,17,Applies 10-second one-way latency to the middle downward communication path.
1126,3,Directional latency,Bottom upward,0,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1126.pbtxt,batch_5_swarms_100_ucav_1126.pbtxt,50,100,149,17,Applies 0-second one-way latency to the bottom upward communication path.
1127,3,Directional latency,Bottom upward,0.002,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1127.pbtxt,batch_5_swarms_100_ucav_1127.pbtxt,50,100,149,17,Applies 0.002-second one-way latency to the bottom upward communication path.
1128,3,Directional latency,Bottom upward,0.004,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1128.pbtxt,batch_5_swarms_100_ucav_1128.pbtxt,50,100,149,17,Applies 0.004-second one-way latency to the bottom upward communication path.
1129,3,Directional latency,Bottom upward,0.006,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1129.pbtxt,batch_5_swarms_100_ucav_1129.pbtxt,50,100,149,17,Applies 0.006-second one-way latency to the bottom upward communication path.
1130,3,Directional latency,Bottom upward,0.008,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1130.pbtxt,batch_5_swarms_100_ucav_1130.pbtxt,50,100,149,17,Applies 0.008-second one-way latency to the bottom upward communication path.
1131,3,Directional latency,Bottom upward,0.01,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1131.pbtxt,batch_5_swarms_100_ucav_1131.pbtxt,50,100,149,17,Applies 0.01-second one-way latency to the bottom upward communication path.
1132,3,Directional latency,Bottom upward,0.02,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1132.pbtxt,batch_5_swarms_100_ucav_1132.pbtxt,50,100,149,17,Applies 0.02-second one-way latency to the bottom upward communication path.
1133,3,Directional latency,Bottom upward,0.04,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1133.pbtxt,batch_5_swarms_100_ucav_1133.pbtxt,50,100,149,17,Applies 0.04-second one-way latency to the bottom upward communication path.
1134,3,Directional latency,Bottom upward,0.06,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1134.pbtxt,batch_5_swarms_100_ucav_1134.pbtxt,50,100,149,17,Applies 0.06-second one-way latency to the bottom upward communication path.
1135,3,Directional latency,Bottom upward,0.08,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1135.pbtxt,batch_5_swarms_100_ucav_1135.pbtxt,50,100,149,17,Applies 0.08-second one-way latency to the bottom upward communication path.
1136,3,Directional latency,Bottom upward,0.1,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1136.pbtxt,batch_5_swarms_100_ucav_1136.pbtxt,50,100,149,17,Applies 0.1-second one-way latency to the bottom upward communication path.
1137,3,Directional latency,Bottom upward,0.2,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1137.pbtxt,batch_5_swarms_100_ucav_1137.pbtxt,50,100,149,17,Applies 0.2-second one-way latency to the bottom upward communication path.
1138,3,Directional latency,Bottom upward,0.4,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1138.pbtxt,batch_5_swarms_100_ucav_1138.pbtxt,50,100,149,17,Applies 0.4-second one-way latency to the bottom upward communication path.
1139,3,Directional latency,Bottom upward,0.6,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1139.pbtxt,batch_5_swarms_100_ucav_1139.pbtxt,50,100,149,17,Applies 0.6-second one-way latency to the bottom upward communication path.
1140,3,Directional latency,Bottom upward,0.8,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1140.pbtxt,batch_5_swarms_100_ucav_1140.pbtxt,50,100,149,17,Applies 0.8-second one-way latency to the bottom upward communication path.
1141,3,Directional latency,Bottom upward,1,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1141.pbtxt,batch_5_swarms_100_ucav_1141.pbtxt,50,100,149,17,Applies 1-second one-way latency to the bottom upward communication path.
1142,3,Directional latency,Bottom upward,2,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1142.pbtxt,batch_5_swarms_100_ucav_1142.pbtxt,50,100,149,17,Applies 2-second one-way latency to the bottom upward communication path.
1143,3,Directional latency,Bottom upward,4,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1143.pbtxt,batch_5_swarms_100_ucav_1143.pbtxt,50,100,149,17,Applies 4-second one-way latency to the bottom upward communication path.
1144,3,Directional latency,Bottom upward,6,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1144.pbtxt,batch_5_swarms_100_ucav_1144.pbtxt,50,100,149,17,Applies 6-second one-way latency to the bottom upward communication path.
1145,3,Directional latency,Bottom upward,8,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1145.pbtxt,batch_5_swarms_100_ucav_1145.pbtxt,50,100,149,17,Applies 8-second one-way latency to the bottom upward communication path.
1146,3,Directional latency,Bottom upward,10,0,,,,,,MISSILE_INTERCEPTOR->CARRIER_INTERCEPTOR,5_swarms_100_ucav_1146.pbtxt,batch_5_swarms_100_ucav_1146.pbtxt,50,100,149,17,Applies 10-second one-way latency to the bottom upward communication path.
1147,3,Directional latency,Bottom downward,0,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1147.pbtxt,batch_5_swarms_100_ucav_1147.pbtxt,50,100,149,17,Applies 0-second one-way latency to the bottom downward communication path.
1148,3,Directional latency,Bottom downward,0.002,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1148.pbtxt,batch_5_swarms_100_ucav_1148.pbtxt,50,100,149,17,Applies 0.002-second one-way latency to the bottom downward communication path.
1149,3,Directional latency,Bottom downward,0.004,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1149.pbtxt,batch_5_swarms_100_ucav_1149.pbtxt,50,100,149,17,Applies 0.004-second one-way latency to the bottom downward communication path.
1150,3,Directional latency,Bottom downward,0.006,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1150.pbtxt,batch_5_swarms_100_ucav_1150.pbtxt,50,100,149,17,Applies 0.006-second one-way latency to the bottom downward communication path.
1151,3,Directional latency,Bottom downward,0.008,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1151.pbtxt,batch_5_swarms_100_ucav_1151.pbtxt,50,100,149,17,Applies 0.008-second one-way latency to the bottom downward communication path.
1152,3,Directional latency,Bottom downward,0.01,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1152.pbtxt,batch_5_swarms_100_ucav_1152.pbtxt,50,100,149,17,Applies 0.01-second one-way latency to the bottom downward communication path.
1153,3,Directional latency,Bottom downward,0.02,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1153.pbtxt,batch_5_swarms_100_ucav_1153.pbtxt,50,100,149,17,Applies 0.02-second one-way latency to the bottom downward communication path.
1154,3,Directional latency,Bottom downward,0.04,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1154.pbtxt,batch_5_swarms_100_ucav_1154.pbtxt,50,100,149,17,Applies 0.04-second one-way latency to the bottom downward communication path.
1155,3,Directional latency,Bottom downward,0.06,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1155.pbtxt,batch_5_swarms_100_ucav_1155.pbtxt,50,100,149,17,Applies 0.06-second one-way latency to the bottom downward communication path.
1156,3,Directional latency,Bottom downward,0.08,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1156.pbtxt,batch_5_swarms_100_ucav_1156.pbtxt,50,100,149,17,Applies 0.08-second one-way latency to the bottom downward communication path.
1157,3,Directional latency,Bottom downward,0.1,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1157.pbtxt,batch_5_swarms_100_ucav_1157.pbtxt,50,100,149,17,Applies 0.1-second one-way latency to the bottom downward communication path.
1158,3,Directional latency,Bottom downward,0.2,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1158.pbtxt,batch_5_swarms_100_ucav_1158.pbtxt,50,100,149,17,Applies 0.2-second one-way latency to the bottom downward communication path.
1159,3,Directional latency,Bottom downward,0.4,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1159.pbtxt,batch_5_swarms_100_ucav_1159.pbtxt,50,100,149,17,Applies 0.4-second one-way latency to the bottom downward communication path.
1160,3,Directional latency,Bottom downward,0.6,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1160.pbtxt,batch_5_swarms_100_ucav_1160.pbtxt,50,100,149,17,Applies 0.6-second one-way latency to the bottom downward communication path.
1161,3,Directional latency,Bottom downward,0.8,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1161.pbtxt,batch_5_swarms_100_ucav_1161.pbtxt,50,100,149,17,Applies 0.8-second one-way latency to the bottom downward communication path.
1162,3,Directional latency,Bottom downward,1,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1162.pbtxt,batch_5_swarms_100_ucav_1162.pbtxt,50,100,149,17,Applies 1-second one-way latency to the bottom downward communication path.
1163,3,Directional latency,Bottom downward,2,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1163.pbtxt,batch_5_swarms_100_ucav_1163.pbtxt,50,100,149,17,Applies 2-second one-way latency to the bottom downward communication path.
1164,3,Directional latency,Bottom downward,4,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1164.pbtxt,batch_5_swarms_100_ucav_1164.pbtxt,50,100,149,17,Applies 4-second one-way latency to the bottom downward communication path.
1165,3,Directional latency,Bottom downward,6,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1165.pbtxt,batch_5_swarms_100_ucav_1165.pbtxt,50,100,149,17,Applies 6-second one-way latency to the bottom downward communication path.
1166,3,Directional latency,Bottom downward,8,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1166.pbtxt,batch_5_swarms_100_ucav_1166.pbtxt,50,100,149,17,Applies 8-second one-way latency to the bottom downward communication path.
1167,3,Directional latency,Bottom downward,10,0,,,,,,CARRIER_INTERCEPTOR->MISSILE_INTERCEPTOR,5_swarms_100_ucav_1167.pbtxt,batch_5_swarms_100_ucav_1167.pbtxt,50,100,149,17,Applies 10-second one-way latency to the bottom downward communication path.
10000,4,Fixed latency budget,Equal,,0,,0,0,0,0,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10000.pbtxt,batch_5_swarms_100_ucav_10000.pbtxt,50,100,149,17,Distributes a fixed 0-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10001,4,Fixed latency budget,Equal,,0,,0.002,0.000666667,0.000666667,0.000666667,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10001.pbtxt,batch_5_swarms_100_ucav_10001.pbtxt,50,100,149,17,Distributes a fixed 0.002-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10002,4,Fixed latency budget,Equal,,0,,0.004,0.001333333,0.001333333,0.001333333,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10002.pbtxt,batch_5_swarms_100_ucav_10002.pbtxt,50,100,149,17,Distributes a fixed 0.004-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10003,4,Fixed latency budget,Equal,,0,,0.006,0.002,0.002,0.002,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10003.pbtxt,batch_5_swarms_100_ucav_10003.pbtxt,50,100,149,17,Distributes a fixed 0.006-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10004,4,Fixed latency budget,Equal,,0,,0.008,0.002666667,0.002666667,0.002666667,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10004.pbtxt,batch_5_swarms_100_ucav_10004.pbtxt,50,100,149,17,Distributes a fixed 0.008-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10005,4,Fixed latency budget,Equal,,0,,0.01,0.003333333,0.003333333,0.003333333,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10005.pbtxt,batch_5_swarms_100_ucav_10005.pbtxt,50,100,149,17,Distributes a fixed 0.01-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10006,4,Fixed latency budget,Equal,,0,,0.02,0.006666667,0.006666667,0.006666667,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10006.pbtxt,batch_5_swarms_100_ucav_10006.pbtxt,50,100,149,17,Distributes a fixed 0.02-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10007,4,Fixed latency budget,Equal,,0,,0.04,0.013333333,0.013333333,0.013333333,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10007.pbtxt,batch_5_swarms_100_ucav_10007.pbtxt,50,100,149,17,Distributes a fixed 0.04-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10008,4,Fixed latency budget,Equal,,0,,0.06,0.02,0.02,0.02,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10008.pbtxt,batch_5_swarms_100_ucav_10008.pbtxt,50,100,149,17,Distributes a fixed 0.06-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10009,4,Fixed latency budget,Equal,,0,,0.08,0.026666667,0.026666667,0.026666667,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10009.pbtxt,batch_5_swarms_100_ucav_10009.pbtxt,50,100,149,17,Distributes a fixed 0.08-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10010,4,Fixed latency budget,Equal,,0,,0.1,0.033333333,0.033333333,0.033333333,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10010.pbtxt,batch_5_swarms_100_ucav_10010.pbtxt,50,100,149,17,Distributes a fixed 0.1-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10011,4,Fixed latency budget,Equal,,0,,0.2,0.066666667,0.066666667,0.066666667,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10011.pbtxt,batch_5_swarms_100_ucav_10011.pbtxt,50,100,149,17,Distributes a fixed 0.2-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10012,4,Fixed latency budget,Equal,,0,,0.4,0.133333333,0.133333333,0.133333333,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10012.pbtxt,batch_5_swarms_100_ucav_10012.pbtxt,50,100,149,17,Distributes a fixed 0.4-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10013,4,Fixed latency budget,Equal,,0,,0.6,0.2,0.2,0.2,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10013.pbtxt,batch_5_swarms_100_ucav_10013.pbtxt,50,100,149,17,Distributes a fixed 0.6-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
10014,4,Fixed latency budget,Equal,,0,,0.8,0.266666667,0.266666667,0.266666667,IADS<->VESSEL; VESSEL<->CARRIER_INTERCEPTOR; CARRIER_INTERCEPTOR<->MISSILE_INTERCEPTOR; cumulative IADS downlinks,5_swarms_100_ucav_10014.pbtxt,batch_5_swarms_100_ucav_10014.pbtxt,50,100,149,17,Distributes a fixed 0.8-second budget using the equal allocation; direct IADS downlinks use cumulative delay.
